Timestamp,Name,Comment,Language
3:26:12 , (New member) *$9.99* jay," Love everyone in NIJI EN:pleading_face:such a pleasure meeting y’all especially Uki and Fuufuu who introduced me in this, have a lovely night:red_heart::red_heart::purple_heart::red_heart::purple_heart::red_heart::purple_heart::red_heart:",en
3:26:24 , (Member (1 month)) Venus, I LOOOOOOOOVE YOU AND I LOOOOOVE NIJIEN,en
3:27:05 , (Member (2 months)) *CA$2.00* Amber, Just remember you're loved by so many people fu:red_heart:,en
3:27:34 , (Member (2 months)) Yohko 赤沢葉, Love you,en
1:09 , (Member (2 months)) kalopsia, wooo blue star time have a nice stream uki,en
1:30 , (Member (2 months)) TigerLily," Hello Uki! Thank you for the lovely stream, as always. I am very excited to see how this goes!! :_UkiHeart:",en
4:53 , (Member (2 months)) *$9.99* mish🌸 {purple boy enthusiast💜}, Thank you for streaming this today:two_hearts: I had a breakdown at work earlier so I’m happy about a soothing stream today:relieved_face::two_hearts:,en
6:19 , (Member (2 months)) XingRen杏仁, :smiling_face_with_halo::smiling_face_with_halo:,en
6:51 ," (Member (2 months)) *¥1,000* みち 🔮🌌", I was sooo looking forward to the second ASMR stream:_UkiWoo1::purple_heart::purple_heart:,en
7:46 , (Member (2 months)) Mary0w0, That's what I've been waiting for! I'm ready to die from melting:_UkiDead:,en
8:11 , (Member (2 months)) 魔法小00, UKI UKI DAISUKIUkiHeartUkiCheer1:purple_heart:,en
9:35 , (Member (2 months)) Sakio, UKI UKI DAISUKI ASMR TSKR!!:_UkiHeart:,en
11:20 , (Member (2 months)) jaime, thanks I’ll be sleeping in my grave now ,en
11:37 , *CHF 48.00* kiki," I always listen to your voice to calm my anxiety disorder. Yu’re so sweet and precious, love u ",en
11:51 , (Member (2 months)) *NT$170.00* 孫詩萱 みお, No I need to go to work I cannot sleep anymore ;),en
12:36 , (Member (1 month)) *$5.00* Sandstorm," Just got home from work and have to be back in 7 hours, this is the perfect thing to help me relax and sleep! Thank you Uki! :purple_heart:",en
13:30 , *$10.00* YuuKio Yuuya, Today I finally finished my college semester! Your streams were my main source of entertainment during this time. You helped me relax or cheer up even on the bad days so I just wanted to thank you! :purple_heart:,en
13:49 , (New member) *NT$330.00* 渺渺," Good morning UKI :purple_heart:Today is my birthday,thank you for the ASMR steam,I love you :purple_heart:",en
14:00 , (Member (1 month)) ぶれ, :_UkiComfy::_UkiComfy::_UkiDead:,en
14:17 , (Member (2 months)) Kyunie," Had a rough day at work today, the timing of this stream is perfect. Thank you!:purple_heart:",en
17:47 ," *¥1,220* ruRu-ru", uki！Your voice is gentle that it makes me feel like lying on a soft cloud. I have a very important exam to take recently. Can you give me some encouragement? Heal me with your voice. Love You! :purple_heart:,en
17:49 , (Member (2 months)) *HK$15.00* silverneko🐈小猫ちゃん, Im treating myself now uki pls take this supa nya,en
18:19 , (Member (1 month)) UwU⭐︎Yuki, キャーi have ascended:_UkiWahh:ASMR□:_UkiHeart:Love you so muchhhhh~~~~Mwah!:_UkiKiss::_UkiKirakira:hehe:purple_heart:,en
19:24 , *$4.99* Hannah Z.," real talk, i've felt sick all day and i'm in bed and i really needed some affirmations/relaxation—thank you so much uki :purple_heart: this is genuinely rlly nice",en
19:53 , (Member (2 months)) *MYR 6.00* ショコラsh0koraa, this is therapeutic. sleep trouble go awayyyy:purple_heart::purple_heart::purple_heart:,en
20:26 ," (New member) *CLP 5,000* cony", omg i love u uki<3 my heart is yours so take care of it plz :c sorry for my english,en
21:06 , (Member (1 month)) *NT$300.00* Sakikö🍅, Good morning Uki:_UkiComfy:お疲れ様です:purple_heart::purple_heart: I LOVE YOU:purple_heart::purple_heart:MUA:kiss::_UkiHeart:,en
21:07 ," (Member (1 month)) *¥2,000* さの", I listened to the ear cleaning ASMR for the first time and...OMG:_UkiLoading:,en
24:06 , (Member (1 month)) *HK$50.00* 羽鳥, Thank you for the nice stream.:purple_heart: I just woke up to watch your stream but I think I'll fall into sleep again very soon.:sleeping_face:,en
25:06 , (Member (2 months)) *PEN 5.00* Kia Togushi, omg Uki my neighbours started throwing a PARTY JUST NOW aggressively playing salsa music full volume:_UkiDead: I'll fight back with your ASMR:face_with_tears_of_joy:,en
25:38 , (Member (2 months)) *€99.99* yuyu-chan, you say comfy asmr but I'm literally in a blanket head banging and slapping the pillow crying mommy I just love your voice too much mwah mwah:loudly_crying_face::purple_heart::purple_heart:,en
27:14 , (Member (2 months)) *$25.20* frances23," just woke up from a nap, but I'm about to pass out again >///<",en
28:58 , (Member (2 months)) *HK$500.00* Meow Ling, I hate i am in company now but then i can buy you more cherry:_UkiKirakira::cherries:,en
30:46 , (Member (2 months)) kish, brb dying bc of this stream tskr Uki:_UkiDead::_UkiDead:,en
31:22 , *CA$10.00* Ouwu of Character ૮ ´͈ ᗜ `͈ ა," I regret, I should have my headphones on. TAT Uki you are the best:red_heart:",en
31:28 , (Member (2 months)) nano, :_UkiHeart::_UkiHeart:,en
31:40 , (Member (2 months)) *HK$15.00* silverneko🐈小猫ちゃん, Im sorry can you say いい子だね、ねこちゃん tskr in advance :purple_heart:,en
31:47 , (Member (2 months)) metiaris, i needed this stream a lot thank you so much for this it gave me a lot of comfort:_UkiHeart:,en
33:02 , (Member (2 months)) Aliarse🌼QAQ, Thank you for giving such a good comfy ASMR:_UkiPsyborg1::_UkiPsyborg2:,en
34:29 , (Member (2 months)) *NT$750.00* かんべ, 心音ｔｓｋｒ:loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
36:38 , (Member (2 months)) Naelyh {Angel} 🍒, Uki tskr:_UkiHeart:The sounds are so relaxing mixed with your soft voice :purple_heart:,en
39:13 , (Member (2 months)) *NT$300.00* Murasaki,  love you:_UkiHeart:,en
40:20 , *HK$10.00* Van, I love your deep voice Uki TSKR:purple_heart:,en
40:53 , (Member (2 months)) *NT$75.00* Sugar030," OMG ..:loudly_crying_face::purple_heart:, this is so TSKR, can I call you Daddy please. I LOOOOOOVE ASMR:purple_heart:",en
40:58 , (New member) *¥610* あかり-Akari, ASMRはいしんtskr🥹ありがとう浮奇:purple_heart::purple_heart::purple_heart:,en
44:17 , (Member (2 months)) *NT$75.00* TaroBall, deja vu:purple_heart::purple_heart::purple_heart: tskr,en
46:42 , (New member) *$19.99* Hurricane悯悯, I‘m gonna cry:pleading_face::pleading_face::pleading_face:so soft,en
47:14 , (Member (1 month)) *HK$500.00* koomoomoo [ Uki 的貓 ], Good Morning UKI !!! :_UkiWoo1:Your voice is beautiful. Listening to your voice always helps me calm down.:_UkiHeart::_UkiHeart: :_UkiPsyborg1::_UkiPsyborg2:,en
48:03 , *HNL 75.00* Arsen, after a incredibly busy day hearing you feels like being comforted by a friend. thank you so much Uki:purple_heart:,en
48:23 , (Member (2 months)) Nachovy_, Deja vu huming TSKR:_UkiHeart:Thanks for being here & bringing us so many wonderful streaming:_UkiFuufuu:,en
48:28 ," (Member (1 month)) *¥2,000* きりみ / kirimi", zzz:sleeping_face::_UkiHeart::_UkiHeart:,en
49:30 , (Member (1 month)) *HK$25.00* 羽鳥, DEJA VU TSKR:place_of_worship::place_of_worship::place_of_worship::place_of_worship: You are angel :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
49:50 , (Member (1 month)) Rua Olivier, That hummed deja vu literally made me feel like I was being pulled to sleep like when I was a kid thank you for that it was beautiful. :purple_heart::purple_heart:,en
50:41 , (Member (1 month)) *HK$500.00* koomoomoo [ Uki 的貓 ], ASMR TSKR!!□□Yesterday my :chillwcat: gave birth to 4 babies but unfortunately 1 of them passed away. Do you mind helping me to Name 1 of them? Now I have 6 cats at home (3 newborn babies) Sorry for my poor English:loudly_crying_face::_UkiHeart::_UkiPsyborg1::_UkiPsyborg2:,en
52:39 , (Member (2 months)) *€4.99* yuyu-chan, can i be your kitkat please:pleading_face:,en
54:52 , (New member) *NT$100.00* Bunny Land, This is so comfy:_UkiComfy: Thank you so much:purple_heart:,en
56:19 , (Member (2 months)) *NT$75.00* Corgi Aniyui, It's healing to hear your soft voice after a tough week :purple_heart:thank you uki :purple_heart:,en
1:01:08 , *$2.00* Rubria Urquizo," could you say ""buenas noches mi amor""? ilyy :red_heart:",en
1:02:08 ," (New member) *¥2,440* GANZE", I go for work.I’m looking forward to seeing archive!♡,en
1:02:28 , (New member) *¥250* 楸-Hisagi-, ASMR tskr… Thanks. I love you.,en
1:06:55 , (Member (1 month)) *HK$100.00* YUKKI YUKI, swearing TSKR thank you very much 🙏🏻🙏🏻,en
1:07:21 ," *ARS 2,000.00* 墨黎ロナ"," Uki uki daisuki！I’m glad to meet you in my life，today is my birthday I want to share my happy with u and Stargazers，could I hear u sing당신은 사랑받기 위해 태어난 사람:purple_heart:u are born to be loved too！If it's too much trouble, change a kiss :red_heart:",en
1:09:25 , (Member (1 month)) Gege戈, TSKR:folded_hands::folded_hands::folded_hands:Thank you so much for the ASMR，love you:_UkiHeart:,en
1:09:49 , *$4.99* Mikey, youre makin me blush!! :purple_heart::purple_heart:,en
1:11:47 , (Member (1 month)) Maki, Love u ! :purple_heart::purple_heart:,en
1:16:06 , *NT$50.00* おにぎり, Good morning Uki:purple_heart: ASMR TSKRRRR:smiling_face_with_smiling_eyes:,en
1:16:26 , (Member (1 month)) *£4.49* ukifever, Baby I can bark for you! I can teach you as well!,en
1:17:35 , (Member (2 months)) Custard Pudding, I can’t sleep anymore,en
1:25:00 ," (Member (2 months)) *¥1,000* Mary0w0", I've been a bit busy and exhausted lately but your voice is so sexy and soothing that I forgot how tired I was:_UkiComfy:It was an amazing comfy(?) stream Uki:_UkiHeart: Sending you big hugs:purple_heart:,en
1:26:04 , (New member) *NT$70.00* mua smile, I just fall asleep TSKR loooove the asmr :smiling_face_with_heart_eyes:LOVE YOU,en
1:27:33 , (Member (1 month)) Xan🌸, Love youuuu too Uki!:purple_heart: Thank you also for this very comforting stream! :_UkiWahh: excited for the Promare stream!:_UkiPat: OTSUKI! :_UkiHeart:,en
1:27:46 , (Member (2 months)) *CA$5.00* Amber," Thank you for today's ASMR Uki~I love it:smiling_face_with_hearts:Your contents are always so good!Good night,sweet dreams~I love you and gn kisses for you><a gn kiss for me?",en
1:28:51 ," (Member (2 months)) *¥12,000* XingRen杏仁", please do more ASMR in the future i am begging,en
1:29:07 ," (Member (1 month)) *¥1,000* Carry", thank you soo much for giving me a wonderful morning :purple_heart::purple_heart::purple_heart:rest well :purple_heart::purple_heart::purple_heart:,en
7:36 , (Member (6 months)) *$2.00* Cappythecat [multilangual🚪🔑]," nah chat, shes just quiet to really hear the tea:thumbs_up:",en
8:26 , (Member (2 months)) *$5.00* The Professor Keen, Aia trys to do an ASMR only to be muted. welcome to the DORK SIDE GRAND DAUGHTER!,en
10:37 , (Member (2 months)) *₱137.50* Airelle Rune," goooob evening, your goobness~ (lowercase for asmr) :white_heart::white_heart::white_heart:",en
10:51 , (Member (6 months)) *CA$5.50* Baron Blackfeather, The roachmageddon is coming Aia... Are you ready.,en
11:03 , (Member (1 month)) Vincent TheKindNecromancer," Hia Aia, this is a free supa, I was gifted this membie and am so very thankful for it. looking forward to another month and many more in the future!",en
13:25 , (Member (6 months)) Speedster X," At last,I've obtained all 7 Chaos Memborships.I am Super Speedster X, Rizzlord of the Aiadmirers!Thank you Aia & Chat for everything,love ya:_aiaLOVE:",en
14:12 , (Member (6 months)) *$4.99* No One, Ha imagine listening to an asmr and not hearing a Taco Bell ad at max volume because the asmr is soft and you don’t have YouTube premium couldnt be me,en
16:28 , (Member (6 months)) *CA$5.50* Baron Blackfeather," To all those who don't have YT Premium. Heh, peasants. ",en
20:53 , (Member (6 months)) *$2.00* NadiaAAAH, Requests? The Bee movie script please :folded_hands: ,en
21:41 , (Member (6 months)) *$1.99* No One, Can I request the fitness gram pacer test script?,en
21:58 , (Member (2 months)) *$2.00* Josh," bee movie? instead, can I be yours?",en
24:02 , *$2.00* Fool's-Gold_(MRP_ルキノ), asmr request: can you do the Mcdonald's ad jingle?,en
24:28 , (Member (6 months)) *$9.99* No One, Thank you I loved the pacer test. I just loved gym class in general ,en
25:15 , (Member (2 months)) *₱137.50* Airelle Rune," Can we get a ""we did good today"" affirmation before the stream ends? :_aiaAIADMIRER:",en
25:26 , (Member (6 months)) *$2.00* NadiaAAAH," Can you sing or hum ""You are my sunshine?"" 🥹:sun_with_face:",en
27:17 , (Member (2 months)) *$2.00* Josh, :man_standing:oh wait:man_kneeling: what's happening :man_bowing:to me:microphone:,en
36:54 , (Member (6 months)) *$1.99* No One, Can we get you beat us unconscious with a sax asmr,en
37:43 , (Member (2 months)) *₱137.50* Airelle Rune," Can we get a ""you are not broken"" affirmation before the stream ends? :_aiaCRY:",en
37:53 , *$2.00* Marsss, Your voice is always wonderful Aiaiaiaa :heart_suit:,en
38:01 , (Member (1 month)) Raidin," can we get a ""im cute and im proud""?:_aiaPRAY:",en
47:27 , (Member (6 months)) *$99.99* No One, Not a free supa but a supa for everyone I hope you all are doing well and wish you all to healh and happiness we are all in this world together even if you feel alone there will be someone to help it might be a stranger on the internet. But just remember you are loved,en
58:56 , (Member (1 month)) Anissa, Getting this through before I go mimis! Any favorite triggers you can show us?,en
1:30:51 , *£1.99* Zane Kudo," If you ever get scared, I’ll comfort you Aia",en
1:46:31 , (Member (2 months)) *$20.00* zXxSladexXz," Ms Amare, I'm sorry for the late rquest but I just got home. Things are pretty downhill right now and it culminated in my bike being stolen in broad daylight yesterday. May I have some words of encouragment, please?",en
2:08:57 , (Member (6 months)) *$5.00* NotoriousBSG82," I really enjoy your comfy ASMR Aia, keep it up! :_aiaTSKR::_aiaTSKR:",en
2:16:09 , *$5.00* Danklord Weedsmash," bro I love ear cupping, howd you know",en
2:23:42 , *$5.00* JimmyBoombox, :red_heart::red_heart::red_heart:,en
2:44:55 , (Member (1 month)) charr, tinglesss <3,en
1:54 , *$4.99* mish🌸 {purple boy enthusiast💜}, HEWWO!!:dizzy::purple_heart: have fun today!!,en
2:15 ," *₩2,000* Xiashi", 1st supa on this channel! U r a cutie patootie :3,en
5:25 , *$2.00* bunnyhugger410, Hi Aster! Idk if people will rage or not tbh. :purple_heart:,en
5:56 , *$19.99* River Reed, Hey aster!! Getting things together to cosplay you hopefully by next year (fingies crossed) but have fun playing PICO park!!,en
6:35 ," *¥6,100* Akatsuki💜アカツキ", Morning ASTER:purple_heart::dizzy::purple_heart::dizzy:,en
7:37 , *$4.99* jani ♪," UR ALL SO CYUTE, dont rage today aster <3",en
41:55 , *$5.00* Whisperers, Teambuilding. Am I right?,en
46:59 , *$5.00* aiden," This group is chaos... and I love it. They play off each other so well. This is my daily contribution. Keep being amazing, Aster! :purple_heart::yellow_heart::purple_heart::yellow_heart:",en
51:28 , *SEK 100.00* woskis9161," if aster runs tech support, could we call it a spaceport?",en
1:06:20 , *$5.00* Cheshire54, U guys r so funny!!! This is literally making my day good luck with the rest of the levels!!:purple_heart::dizzy:,en
1:14:01 , *$4.99* KayKay0495, I love super chats too,en
1:47:08 , *$5.00* Feather Ladere, This feels like a forced group bonding excerise from corporate where u all leave stronger than before wwww,en
1:50:48 ," *¥5,000* Nibelunge_Nôt ニーベルンゲノート", all ILUNA members Collab!,en
2:06:39 , *$50.00* Sherri, ILUNA first Collab Let’s go:smiling_face_with_hearts: Love u guys so much:dizzy::purple_heart:,en
2:14:09 , *MYR 7.90* HyerinJung, Pico Park is game to build teamwork… Good luck :purple_heart::purple_heart::purple_heart:,en
